2 qid:104 1:0.4285714285714286 2:0.7320574162679427 3:0.5428571428571429 4:0.5862068965517241 5:0.4750000000000001 6:0.375 7:0.6118598382749325 8:0.8279069767441866 9:0.7142857142857142 10:0.6428571428571429 11:0.5632911392405062 12:0.1428571428571429
1 qid:104 1:0.4432234432234433 2:0.4019138755980862 3:0.6285714285714287 4:0.6551724137931035 5:0.5625 6:0.125 7:0.6495956873315364 8:0.7906976744186046 9:0.5892857142857142 10:0.6904761904761906 11:0.5569620253164557 12:0.38095238095238093
2 qid:105 1:0.5677655677655679 2:0.13397129186602866 3:0.42857142857142855 4:0.6551724137931035 5:0.2625 6:0.29166666666666663 7:0.5714285714285713 8:0.7581395348837211 9:0.5535714285714286 10:0.6190476190476192 11:0.4999999999999999 12:0.4285714285714287
1 qid:105 1:0.13919413919413925 2:0.3875598086124401 3:0.2857142857142857 4:0.31034482758620696 5:0.23750000000000004 6:0.5416666666666666 7:0.3746630727762803 8:0.2232558139534883 9:0.7321428571428572 10:0.5952380952380955 11:0.3227848101265821 12:0.4761904761904763
2 qid:106 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
1 qid:106 1:0.3040293040293041 2:0.4784688995215313 3:0.22857142857142865 4:0.2758620689655171 5:0.3125 6:0.4583333333333333 7:0.4878706199460917 8:0.488372093023256 9:0.7142857142857142 10:0.7857142857142859 11:0.3481012658227848 12:0.523809523809524
2 qid:107 1:0.3516483516483517 2:0.444976076555024 3:0.4000000000000001 4:0.5172413793103448 5:0.4312500000000001 6:0.4999999999999999 7:0.6091644204851752 8:0.7627906976744188 9:0.5357142857142857 10:0.7142857142857145 11:0.550632911392405 12:0.7619047619047621
1 qid:107 1:0.0952380952380953 2:0.2535885167464115 3:0.0285714285714286 4:0.1034482758620689 5:0.025000000000000026 6:0.375 7:0.2560646900269542 8:0.3674418604651163 9:0.28571428571428564 10:0.2857142857142857 11:0.3101265822784809 12:0.6190476190476192
2 qid:108 1:0.391941391941392 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.38095238095238093
1 qid:108 1:0.05494505494505495 2:0.19138755980861247 3:0.42857142857142855 4:0.31034482758620696 5:0.08125000000000004 6:0.3333333333333333 7:0.44474393530997297 8:0.12093023255813964 9:0.6071428571428571 10:0.5238095238095238 11:0.3734177215189872 12:0.2857142857142858
2 qid:109 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
1 qid:109 1:0.3772893772893773 2:0.27751196172248804 3:0.4857142857142858 4:0.5517241379310343 5:0.29375 6:0.16666666666666669 7:0.5579514824797844 8:0.6232558139534885 9:0.7142857142857142 10:0.6666666666666669 11:0.5949367088607593 12:0.38095238095238093
2 qid:110 1:0.4285714285714286 2:0.7320574162679427 3:0.5428571428571429 4:0.5862068965517241 5:0.4750000000000001 6:0.375 7:0.6118598382749325 8:0.8279069767441866 9:0.7142857142857142 10:0.6428571428571429 11:0.5632911392405062 12:0.1428571428571429
1 qid:110 1:0.5567765567765568 2:0.6220095693779907 3:0.3714285714285714 4:0.6206896551724137 5:0.4875 6:0.16666666666666669 7:0.44474393530997297 8:0.36279069767441857 9:0.3928571428571429 10:0.4761904761904764 11:0.2911392405063289 12:0.4761904761904763
2 qid:111 1:0.5311355311355311 2:0.4928229665071771 3:0.5428571428571429 4:0.5517241379310343 5:0.45625 6:0.625 7:0.6900269541778976 8:0.6511627906976747 9:0.6428571428571429 10:0.6190476190476192 11:0.5759493670886074 12:0.4761904761904763
1 qid:111 1:0.4432234432234433 2:0.6650717703349285 3:0.2857142857142857 4:0.4137931034482759 5:0.53125 6:0.2083333333333333 7:0.6037735849056604 8:0.9720930232558144 9:0.6428571428571429 10:0.6428571428571429 11:0.5759493670886074 12:0.2380952380952381
2 qid:112 1:0.3333333333333334 2:0.3492822966507177 3:0.6000000000000002 4:0.5862068965517241 5:0.51875 6:0.3333333333333333 7:0.6145552560646899 8:0.7627906976744188 9:0.6249999999999999 10:0.880952380952381 11:0.550632911392405 12:0.2857142857142858
1 qid:112 1:0.3956043956043957 2:0.4880382775119617 3:0.4000000000000001 4:0.5862068965517241 5:0.425 6:0.3333333333333333 7:0.2641509433962264 8:0.0651162790697674 9:0.4285714285714286 10:0.33333333333333337 11:0.32911392405063283 12:0.6666666666666669
2 qid:113 1:0.5091575091575091 2:0.2583732057416268 3:0.4571428571428573 4:0.5862068965517241 5:0.3875 6:0.375 7:0.5956873315363882 8:0.6558139534883723 9:0.5178571428571429 10:0.5000000000000001 11:0.4999999999999999 12:0.523809523809524
1 qid:113 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
2 qid:114 1:0.4358974358974359 2:0.5598086124401914 3:0.3428571428571429 4:0.5517241379310343 5:0.3687500000000001 6:0.5833333333333333 7:0.6954177897574123 8:0.5860465116279072 9:0.5357142857142857 10:0.5952380952380955 11:0.5632911392405062 12:0.1428571428571429
1 qid:114 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
2 qid:115 1:0.3040293040293041 2:0.8373205741626798 3:0.17142857142857146 4:0.3448275862068965 5:0.3625 6:0.4166666666666666 7:0.1617250673854448 8:0.2976744186046512 9:0.5 10:0.3571428571428573 11:0.1582278481012658 12:0.523809523809524
1 qid:115 1:0.32600732600732596 2:0.5550239234449761 3:0.2857142857142857 4:0.4482758620689654 5:0.4125000000000001 6:0.375 7:0.5444743935309974 8:0.6046511627906979 9:0.5535714285714286 10:0.4523809523809525 11:0.32911392405063283 12:0.2380952380952381
2 qid:116 1:0.3223443223443224 2:0.7607655502392346 3:0.14285714285714285 4:0.4827586206896553 5:0.5250000000000001 6:0.5833333333333333 7:0.5148247978436657 8:0.7534883720930233 9:0.5357142857142857 10:0.4761904761904764 11:0.360759493670886 12:0.2380952380952381
1 qid:116 1:0.30036630036630035 2:0.3540669856459331 3:0.31428571428571433 4:0.5862068965517241 5:0.3125 6:0.29166666666666663 7:0.549865229110512 8:0.42790697674418604 9:0.5714285714285714 10:0.4761904761904764 11:0.4936708860759494 12:0.2857142857142858
2 qid:117 1:0.33699633699633696 2:0.3684210526315789 3:0.4000000000000001 4:0.4482758620689654 5:0.3875 6:0.6666666666666665 7:0.3207547169811321 8:0.4604651162790698 9:0.3749999999999999 10:0.261904761904762 11:0.3797468354430379 12:0.5714285714285715
1 qid:117 1:0.32600732600732596 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.38095238095238093
2 qid:118 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:118 1:0.05494505494505495 2:0.19138755980861247 3:0.42857142857142855 4:0.31034482758620696 5:0.08125000000000004 6:0.3333333333333333 7:0.44474393530997297 8:0.12093023255813964 9:0.6071428571428571 10:0.5238095238095238 11:0.3734177215189872 12:0.2857142857142858
2 qid:119 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
1 qid:119 1:0.18681318681318687 2:0.6267942583732057 3:0.20000000000000004 4:0.2758620689655171 5:0.3375000000000001 6:0.4583333333333333 7:0.450134770889488 8:0.2651162790697673 9:0.5892857142857142 10:0.4761904761904764 11:0.3101265822784809 12:0.19047619047619055
2 qid:120 1:0.3553113553113553 2:0.7272727272727274 3:0.6571428571428571 4:0.7931034482758619 5:0.45 6:0.5833333333333333 7:0.7223719676549865 8:0.2139534883720932 9:0.857142857142857 10:0.7857142857142859 11:0.6772151898734177 12:0.2857142857142858
1 qid:120 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:121 1:0.4468864468864469 2:0.8468899521531106 3:0.3714285714285714 4:0.5862068965517241 5:0.6187500000000001 6:0.4999999999999999 7:0.6307277628032344 8:0.4232558139534886 9:0.5535714285714286 10:0.5476190476190478 11:0.6582278481012657 12:0.2857142857142858
1 qid:121 1:0.4908424908424908 2:0.3779904306220097 3:0.742857142857143 4:0.5172413793103448 5:0.2562500000000001 6:0.25 7:0.22102425876010784 8:0.716279069767442 9:0.4285714285714286 10:0.4285714285714287 11:0.4367088607594936 12:0.7142857142857145
2 qid:122 1:0.3333333333333334 2:0.3492822966507177 3:0.6000000000000002 4:0.5862068965517241 5:0.51875 6:0.3333333333333333 7:0.6145552560646899 8:0.7627906976744188 9:0.6249999999999999 10:0.880952380952381 11:0.550632911392405 12:0.2857142857142858
1 qid:122 1:0.5054945054945056 2:0.5358851674641149 3:0.4000000000000001 4:0.4137931034482759 5:0.3812500000000001 6:0.25 7:0.11859838274932614 8:0.3023255813953489 9:0.3571428571428571 10:0.261904761904762 11:0.9050632911392406 12:0.7619047619047621
2 qid:123 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:123 1:0.3772893772893773 2:0.27751196172248804 3:0.4857142857142858 4:0.5517241379310343 5:0.29375 6:0.16666666666666669 7:0.5579514824797844 8:0.6232558139534885 9:0.7142857142857142 10:0.6666666666666669 11:0.5949367088607593 12:0.38095238095238093
2 qid:124 1:0.5311355311355311 2:0.4928229665071771 3:0.5428571428571429 4:0.5517241379310343 5:0.45625 6:0.625 7:0.6900269541778976 8:0.6511627906976747 9:0.6428571428571429 10:0.6190476190476192 11:0.5759493670886074 12:0.4761904761904763
1 qid:124 1:0.4761904761904762 2:0.4354066985645932 3:0.5714285714285714 4:0.6206896551724137 5:0.48125 6:0.3333333333333333 7:0.14285714285714282 8:0.3488372093023257 9:0.3392857142857143 10:0.33333333333333337 11:0.23417721518987336 12:0.5714285714285715
2 qid:125 1:0.35897435897435903 2:0.5645933014354068 3:0.4857142857142858 4:0.5862068965517241 5:0.4625000000000001 6:0.3333333333333333 7:0.6495956873315364 8:0.4139534883720931 9:0.9821428571428572 10:0.8571428571428573 11:0.4303797468354431 12:0.19047619047619055
1 qid:125 1:0.4908424908424908 2:0.5933014354066988 3:0.3428571428571429 4:0.4827586206896553 5:0.26875000000000004 6:0.29166666666666663 7:0.6388140161725065 8:0.6558139534883723 9:0.7321428571428572 10:0.6904761904761906 11:0.6075949367088606 12:0.523809523809524
2 qid:126 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:126 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
2 qid:127 1:0.3516483516483517 2:0.4976076555023925 3:0.4000000000000001 4:0.5172413793103448 5:0.46875 6:0.4166666666666666 7:0.549865229110512 8:0.5534883720930234 9:0.6785714285714285 10:0.5714285714285715 11:0.5379746835443038 12:0.09523809523809527
1 qid:127 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
2 qid:128 1:0.3223443223443224 2:0.7607655502392346 3:0.14285714285714285 4:0.4827586206896553 5:0.5250000000000001 6:0.5833333333333333 7:0.5148247978436657 8:0.7534883720930233 9:0.5357142857142857 10:0.4761904761904764 11:0.360759493670886 12:0.2380952380952381
1 qid:128 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
2 qid:129 1:0.3516483516483517 2:0.444976076555024 3:0.4000000000000001 4:0.5172413793103448 5:0.4312500000000001 6:0.4999999999999999 7:0.6091644204851752 8:0.7627906976744188 9:0.5357142857142857 10:0.7142857142857145 11:0.550632911392405 12:0.7619047619047621
1 qid:129 1:0.5677655677655679 2:0.13397129186602866 3:0.42857142857142855 4:0.6551724137931035 5:0.2625 6:0.29166666666666663 7:0.5714285714285713 8:0.7581395348837211 9:0.5535714285714286 10:0.6190476190476192 11:0.4999999999999999 12:0.4285714285714287
2 qid:130 1:0.8424908424908426 2:0.5263157894736844 3:0.6857142857142858 4:0.8620689655172413 5:0.65625 6:0.4583333333333333 7:0.5956873315363882 8:0.6651162790697676 9:0.4821428571428572 10:0.5238095238095238 11:0.6012658227848101 12:0.523809523809524
1 qid:130 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
2 qid:131 1:0.8351648351648352 2:0.6889952153110049 3:0.8285714285714286 4:0.8620689655172413 5:0.8187500000000001 6:0.25 7:0.3261455525606469 8:0.3581395348837209 9:0.4285714285714286 10:0.3571428571428573 11:0.4430379746835443 12:0.2857142857142858
1 qid:131 1:0.4835164835164835 2:0.6028708133971291 3:0.4000000000000001 4:0.5517241379310343 5:0.45 6:0.4583333333333333 7:0.5849056603773584 8:0.5674418604651162 9:0.5357142857142857 10:0.6428571428571429 11:0.6012658227848101 12:0.6190476190476192
2 qid:132 1:0.9120879120879122 2:0.8755980861244022 3:0.7142857142857143 4:0.9310344827586208 5:0.5625 6:0.125 7:0.11051212938005388 8:0.2139534883720932 9:0.4107142857142856 10:0.261904761904762 11:0.09493670886075947 12:0.8571428571428573
1 qid:132 1:0.33699633699633696 2:0.5311004784688995 3:0.2857142857142857 4:0.4482758620689654 5:0.5625 6:0.4583333333333333 7:0.6657681940700807 8:1.0 9:0.4821428571428572 10:0.6428571428571429 11:0.5949367088607593 12:0.09523809523809527
2 qid:133 1:0.4102564102564103 2:0.6937799043062204 3:0.5714285714285714 4:0.6551724137931035 5:0.4937500000000001 6:0.5416666666666666 7:0.4474393530997305 8:0.4232558139534886 9:0.5 10:0.4285714285714287 11:0.3797468354430379 12:0.2857142857142858
1 qid:133 1:0.1098901098901099 2:0.03827751196172237 3:0.0 4:0.2413793103448276 5:0.1625000000000001 6:1.0 7:0.9541778975741241 8:0.6418604651162791 9:0.7142857142857142 10:0.7857142857142859 11:0.7088607594936708 12:0.4761904761904763
2 qid:134 1:0.30036630036630035 2:0.4641148325358852 3:0.5714285714285714 4:0.4827586206896553 5:0.33125000000000004 6:0.6666666666666665 7:0.4663072776280322 8:0.11162790697674416 9:0.6071428571428571 10:0.4761904761904764 11:0.2531645569620253 12:0.38095238095238093
1 qid:134 1:0.12820512820512822 2:0.27272727272727265 3:0.17142857142857146 4:0.2413793103448276 5:0.2875000000000001 6:0.7083333333333333 7:0.6765498652291105 8:0.7023255813953492 9:0.5178571428571429 10:0.5000000000000001 11:0.5253164556962026 12:0.38095238095238093
2 qid:135 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:135 1:0.17582417582417587 2:0.062200956937798924 3:0.22857142857142865 4:0.31034482758620696 5:0.03125 6:0.2083333333333333 7:0.6334231805929919 8:0.34418604651162793 9:1.0 10:0.8095238095238096 11:0.4873417721518986 12:0.5714285714285715
2 qid:136 1:0.2857142857142857 2:0.5358851674641149 3:0.31428571428571433 4:0.2413793103448276 5:0.3187500000000001 6:0.4166666666666666 7:0.27762803234501343 8:0.488372093023256 9:0.4464285714285714 10:0.3571428571428573 11:0.2215189873417721 12:0.5714285714285715
1 qid:136 1:0.2124542124542125 2:0.2966507177033492 3:0.14285714285714285 4:0.2758620689655171 5:0.06875000000000009 6:0.6666666666666665 7:0.5417789757412399 8:0.36279069767441857 9:0.4107142857142856 10:0.5000000000000001 11:0.3860759493670885 12:0.6190476190476192
2 qid:137 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
1 qid:137 1:0.1172161172161172 2:0.3540669856459331 3:0.1142857142857144 4:0.17241379310344826 5:0.1937500000000001 6:0.625 7:0.4582210242587601 8:0.3906976744186047 9:0.3392857142857143 10:0.38095238095238093 11:0.3924050632911392 12:0.7142857142857145
2 qid:138 1:0.2344322344322344 2:0.5789473684210525 3:0.1142857142857144 4:0.2758620689655171 5:0.15000000000000013 6:0.0416666666666667 7:0.2641509433962264 8:0.4837209302325582 9:0.5892857142857142 10:0.4523809523809525 11:0.2658227848101265 12:0.7142857142857145
1 qid:138 1:0.014652014652014603 2:0.444976076555024 3:0.08571428571428577 4:0.06896551724137936 5:0.1625000000000001 6:0.2083333333333333 7:0.4339622641509434 8:0.8139534883720929 9:0.5357142857142857 10:0.5952380952380955 11:0.3924050632911392 12:0.4285714285714287
2 qid:139 1:0.3626373626373626 2:0.4736842105263159 3:0.22857142857142865 4:0.4137931034482759 5:0.3500000000000001 6:0.375 7:0.1617250673854448 8:0.4372093023255815 9:0.3571428571428571 10:0.261904761904762 11:0.15189873417721508 12:0.523809523809524
1 qid:139 1:0.15384615384615385 2:0.0 3:0.31428571428571433 4:0.37931034482758597 5:0.15000000000000013 6:0.4166666666666666 7:0.3504043126684637 8:0.5488372093023256 9:0.4464285714285714 10:0.3571428571428573 11:0.3670886075949367 12:0.6190476190476192
2 qid:140 1:0.3809523809523809 2:0.6172248803827753 3:0.4571428571428573 4:0.4137931034482759 5:0.3187500000000001 6:0.375 7:0.09973045822102428 8:0.5023255813953489 9:0.0 10:0.0 11:0.0 12:0.523809523809524
1 qid:140 1:0.05494505494505495 2:0.19138755980861247 3:0.42857142857142855 4:0.31034482758620696 5:0.08125000000000004 6:0.3333333333333333 7:0.44474393530997297 8:0.12093023255813964 9:0.6071428571428571 10:0.5238095238095238 11:0.3734177215189872 12:0.2857142857142858
2 qid:141 1:0.8351648351648352 2:0.6889952153110049 3:0.8285714285714286 4:0.8620689655172413 5:0.8187500000000001 6:0.25 7:0.3261455525606469 8:0.3581395348837209 9:0.4285714285714286 10:0.3571428571428573 11:0.4430379746835443 12:0.2857142857142858
1 qid:141 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:142 1:0.5274725274725275 2:0.6889952153110049 3:0.742857142857143 4:0.7586206896551724 5:0.51875 6:0.3333333333333333 7:0.5795148247978437 8:0.5395348837209305 9:0.5535714285714286 10:0.6428571428571429 11:0.5822784810126581 12:0.4285714285714287
1 qid:142 1:0.4102564102564103 2:0.6937799043062204 3:0.5714285714285714 4:0.6551724137931035 5:0.4937500000000001 6:0.5416666666666666 7:0.4474393530997305 8:0.4232558139534886 9:0.5 10:0.4285714285714287 11:0.3797468354430379 12:0.2857142857142858
2 qid:143 1:0.7802197802197802 2:0.7368421052631581 3:0.7999999999999999 4:1.0 5:0.3875 6:0.3333333333333333 7:0.3746630727762803 8:0.4790697674418605 9:0.3928571428571429 10:0.4285714285714287 11:0.5759493670886074 12:0.8571428571428573
1 qid:143 1:0.6336996336996337 2:0.5119617224880383 3:0.742857142857143 4:0.7931034482758619 5:0.48125 6:0.4583333333333333 7:0.18059299191374664 8:0.3116279069767441 9:0.3214285714285714 10:0.2857142857142857 11:0.13291139240506314 12:0.38095238095238093
2 qid:144 1:0.6739926739926739 2:0.5358851674641149 3:0.7714285714285715 4:0.7586206896551724 5:0.5375000000000001 6:0.25 7:0.3477088948787062 8:0.40930232558139534 9:0.5535714285714286 10:0.4761904761904764 11:0.2531645569620253 12:0.38095238095238093
1 qid:144 1:0.3809523809523809 2:0.6172248803827753 3:0.4571428571428573 4:0.4137931034482759 5:0.3187500000000001 6:0.375 7:0.09973045822102428 8:0.5023255813953489 9:0.0 10:0.0 11:0.0 12:0.523809523809524
2 qid:145 1:0.8424908424908426 2:0.5741626794258375 3:0.7999999999999999 4:0.8620689655172413 5:0.5125 6:0.08333333333333334 7:0.4690026954177897 8:0.7581395348837211 9:0.5 10:0.4523809523809525 11:0.6582278481012657 12:0.523809523809524
1 qid:145 1:0.5787545787545788 2:0.6698564593301438 3:0.6571428571428571 4:0.6896551724137929 5:0.5625 6:0.4583333333333333 7:0.30188679245283023 8:0.03255813953488353 9:0.3749999999999999 10:0.5000000000000001 11:0.3924050632911392 12:0.4761904761904763
2 qid:146 1:0.9267399267399268 2:0.5454545454545456 3:0.6857142857142858 4:0.7931034482758619 5:0.8062500000000001 6:0.25 7:0.5229110512129379 8:0.5488372093023256 9:0.6964285714285714 10:0.7619047619047621 11:0.6582278481012657 12:0.7619047619047621
1 qid:146 1:0.4761904761904762 2:0.4354066985645932 3:0.5714285714285714 4:0.6206896551724137 5:0.48125 6:0.3333333333333333 7:0.14285714285714282 8:0.3488372093023257 9:0.3392857142857143 10:0.33333333333333337 11:0.23417721518987336 12:0.5714285714285715
2 qid:147 1:0.4432234432234433 2:0.19138755980861247 3:0.6857142857142858 4:0.7931034482758619 5:0.125 6:0.375 7:0.4177897574123989 8:0.36279069767441857 9:0.6071428571428571 10:0.4523809523809525 11:0.19620253164556947 12:0.09523809523809527
1 qid:147 1:0.1941391941391942 2:0.7033492822966508 3:0.08571428571428577 4:0.37931034482758597 5:0.1937500000000001 6:0.16666666666666669 7:0.4070080862533693 8:0.3720930232558141 9:0.6964285714285714 10:0.5476190476190478 11:0.3037974683544304 12:0.1428571428571429
2 qid:148 1:0.8754578754578755 2:0.7607655502392346 3:0.6285714285714287 4:0.9310344827586208 5:0.7437500000000001 6:0.4583333333333333 7:0.8975741239892182 8:0.9441860465116284 9:0.6428571428571429 10:0.8571428571428573 11:0.8037974683544303 12:0.33333333333333337
1 qid:148 1:0.4432234432234433 2:0.19138755980861247 3:0.6857142857142858 4:0.7931034482758619 5:0.125 6:0.375 7:0.4177897574123989 8:0.36279069767441857 9:0.6071428571428571 10:0.4523809523809525 11:0.19620253164556947 12:0.09523809523809527
2 qid:149 1:0.4285714285714286 2:0.7320574162679427 3:0.5428571428571429 4:0.5862068965517241 5:0.4750000000000001 6:0.375 7:0.6118598382749325 8:0.8279069767441866 9:0.7142857142857142 10:0.6428571428571429 11:0.5632911392405062 12:0.1428571428571429
1 qid:149 1:0.4432234432234433 2:0.4019138755980862 3:0.6285714285714287 4:0.6551724137931035 5:0.5625 6:0.125 7:0.6495956873315364 8:0.7906976744186046 9:0.5892857142857142 10:0.6904761904761906 11:0.5569620253164557 12:0.38095238095238093
2 qid:150 1:0.5677655677655679 2:0.13397129186602866 3:0.42857142857142855 4:0.6551724137931035 5:0.2625 6:0.29166666666666663 7:0.5714285714285713 8:0.7581395348837211 9:0.5535714285714286 10:0.6190476190476192 11:0.4999999999999999 12:0.4285714285714287
1 qid:150 1:0.13919413919413925 2:0.3875598086124401 3:0.2857142857142857 4:0.31034482758620696 5:0.23750000000000004 6:0.5416666666666666 7:0.3746630727762803 8:0.2232558139534883 9:0.7321428571428572 10:0.5952380952380955 11:0.3227848101265821 12:0.4761904761904763
2 qid:151 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
1 qid:151 1:0.3040293040293041 2:0.4784688995215313 3:0.22857142857142865 4:0.2758620689655171 5:0.3125 6:0.4583333333333333 7:0.4878706199460917 8:0.488372093023256 9:0.7142857142857142 10:0.7857142857142859 11:0.3481012658227848 12:0.523809523809524
2 qid:152 1:0.3516483516483517 2:0.444976076555024 3:0.4000000000000001 4:0.5172413793103448 5:0.4312500000000001 6:0.4999999999999999 7:0.6091644204851752 8:0.7627906976744188 9:0.5357142857142857 10:0.7142857142857145 11:0.550632911392405 12:0.7619047619047621
1 qid:152 1:0.0952380952380953 2:0.2535885167464115 3:0.0285714285714286 4:0.1034482758620689 5:0.025000000000000026 6:0.375 7:0.2560646900269542 8:0.3674418604651163 9:0.28571428571428564 10:0.2857142857142857 11:0.3101265822784809 12:0.6190476190476192
2 qid:153 1:0.391941391941392 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.38095238095238093
1 qid:153 1:0.05494505494505495 2:0.19138755980861247 3:0.42857142857142855 4:0.31034482758620696 5:0.08125000000000004 6:0.3333333333333333 7:0.44474393530997297 8:0.12093023255813964 9:0.6071428571428571 10:0.5238095238095238 11:0.3734177215189872 12:0.2857142857142858
2 qid:154 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
1 qid:154 1:0.3772893772893773 2:0.27751196172248804 3:0.4857142857142858 4:0.5517241379310343 5:0.29375 6:0.16666666666666669 7:0.5579514824797844 8:0.6232558139534885 9:0.7142857142857142 10:0.6666666666666669 11:0.5949367088607593 12:0.38095238095238093
2 qid:155 1:0.4285714285714286 2:0.7320574162679427 3:0.5428571428571429 4:0.5862068965517241 5:0.4750000000000001 6:0.375 7:0.6118598382749325 8:0.8279069767441866 9:0.7142857142857142 10:0.6428571428571429 11:0.5632911392405062 12:0.1428571428571429
1 qid:155 1:0.5567765567765568 2:0.6220095693779907 3:0.3714285714285714 4:0.6206896551724137 5:0.4875 6:0.16666666666666669 7:0.44474393530997297 8:0.36279069767441857 9:0.3928571428571429 10:0.4761904761904764 11:0.2911392405063289 12:0.4761904761904763
